variant,size,seed,layers,similarity,species,num_clusters,cluster_sizes
baseline,100,11,1,cosine,blue,264,619;339;198;138;127;126;125;106;69;49;46;40;32;29;29;28;26;25;21;17;12;8;7;7;7;7;6;6;5;5;5;5;5;5;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
baseline,100,42,1,cosine,red,260,657;327;228;124;71;67;57;56;53;48;45;45;39;34;34;30;30;25;24;22;22;19;19;17;16;15;14;11;11;10;10;10;9;9;7;7;7;6;6;6;6;5;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
baseline,100,42,1,cosine,green,247,516;249;214;140;132;104;90;82;73;71;70;59;59;53;48;45;42;37;37;30;29;25;24;13;13;11;9;8;8;7;6;6;6;5;5;5;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
baseline,100,42,1,cosine,blue,255,273;254;208;202;193;178;163;153;152;115;113;75;51;40;29;23;21;13;10;9;9;8;7;7;7;5;5;5;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
with_influencer,80,70,3,hybrid,red,36,391;216;168;95;91;90;78;57;54;48;40;27;26;25;23;22;20;18;17;17;16;15;15;15;13;12;11;11;6;6;6;4;3;2;2;1
with_influencer,80,70,3,hybrid,green,38,186;175;130;121;104;90;79;59;54;50;48;41;38;34;32;30;25;23;20;19;18;18;17;17;15;13;10;10;9;8;6;4;4;3;3;2;1;1
with_influencer,80,70,3,hybrid,blue,30,244;241;193;176;123;122;104;74;70;66;56;55;54;50;42;32;25;21;16;14;13;8;8;6;5;5;3;2;1;1
with_influencer,80,70,2,hybrid,red,42,336;159;110;99;89;89;69;58;56;46;40;33;31;30;30;27;26;26;25;24;22;19;18;17;15;15;15;14;13;13;12;11;11;11;9;8;7;7;4;4;2;1
with_influencer,80,70,2,hybrid,green,39,167;135;132;118;109;108;102;87;69;62;54;52;49;49;42;36;32;32;26;25;18;17;15;15;13;12;12;9;8;8;7;6;5;5;5;4;4;3;2
with_influencer,80,70,2,hybrid,blue,36,240;199;196;122;114;82;75;68;63;57;48;46;39;37;34;31;31;31;29;22;22;19;19;17;11;10;10;8;6;5;3;3;2;2;1;1
baseline,100,20,1,cosine,red,278,496;319;212;199;157;136;111;63;56;50;50;43;32;31;29;20;18;12;12;11;11;10;10;8;7;7;7;6;6;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
baseline,100,20,1,cosine,green,274,654;548;177;151;119;89;62;60;42;41;39;35;26;19;15;14;13;11;10;10;9;8;7;7;7;7;7;7;6;6;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
baseline,100,20,1,cosine,blue,245,575;368;205;190;117;89;78;76;72;72;60;49;46;40;40;31;24;22;18;17;15;14;13;10;10;8;7;7;7;6;6;6;6;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
baseline,100,17,1,cosine,red,262,403;254;198;196;152;147;136;94;91;78;56;50;45;45;39;35;34;32;30;26;23;20;12;10;7;7;7;6;6;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
baseline,100,17,1,cosine,green,237,464;268;259;191;187;172;134;130;107;47;42;39;36;36;36;27;22;14;12;11;10;10;10;10;9;8;7;7;6;6;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
baseline,100,17,1,cosine,blue,282,756;438;214;121;104;72;71;50;29;25;22;19;17;17;15;15;12;12;11;10;10;10;9;9;9;9;8;8;8;8;7;7;7;6;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,100,11,2,hybrid,red,112,373;353;344;227;202;176;170;123;91;62;43;37;30;25;23;21;20;17;17;17;16;16;16;15;15;14;14;11;11;10;10;10;9;9;8;8;7;7;6;6;5;5;5;4;4;4;4;4;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,100,11,2,hybrid,green,147,353;218;214;184;170;123;118;85;81;73;58;58;55;46;45;40;35;33;31;29;28;26;18;17;17;16;15;15;13;13;11;10;9;8;8;7;7;6;6;6;6;5;5;5;4;4;4;4;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,100,11,2,hybrid,blue,133,540;399;197;190;132;106;75;53;48;48;42;39;36;34;32;32;32;31;31;27;27;25;24;21;18;14;12;12;12;11;11;11;11;10;10;9;9;9;9;9;8;8;8;7;7;6;6;6;6;6;6;6;5;5;4;4;4;4;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,100,42,1,hybrid,red,76,589;208;133;115;98;93;75;66;64;56;49;45;41;40;38;37;37;35;34;31;30;30;30;28;26;25;25;24;24;22;21;21;19;19;16;15;15;13;13;12;10;10;10;8;8;8;8;7;7;7;7;6;6;6;5;4;4;4;3;3;3;3;2;2;2;2;2;1;1;1;1;1;1;1;1;1
without_influencer,100,42,1,hybrid,green,67,408;244;228;203;141;140;96;92;82;82;64;50;44;42;41;40;35;30;29;29;28;27;23;23;20;20;19;19;18;17;17;16;16;15;15;15;13;13;12;12;11;10;10;9;9;8;6;6;6;6;5;5;5;4;4;3;2;2;2;1;1;1;1;1;1;1;1
without_influencer,100,42,1,hybrid,blue,67,649;391;170;158;149;137;99;80;71;54;51;49;32;32;32;31;30;28;28;26;25;23;22;22;22;21;19;18;17;17;16;15;15;14;14;13;12;12;10;10;10;9;9;8;8;7;6;5;5;4;4;4;4;4;4;4;4;2;2;2;2;1;1;1;1;1;1
without_influencer,100,11,1,hybrid,red,75,340;244;208;169;169;162;160;126;124;108;88;84;67;48;42;38;29;28;27;25;25;24;24;24;21;17;17;16;13;13;12;12;12;11;10;9;9;9;8;8;8;8;7;7;6;6;5;5;5;4;4;3;3;3;3;3;3;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1
without_influencer,100,11,1,hybrid,green,78,197;164;162;148;122;109;99;94;89;81;80;79;66;66;65;56;49;49;40;39;37;33;32;29;26;21;19;18;18;18;17;16;16;16;15;14;13;13;12;12;11;11;11;10;10;9;9;8;8;8;7;6;6;5;5;4;4;4;4;4;4;3;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,100,11,1,hybrid,blue,70,319;300;288;188;142;137;134;124;102;72;70;63;61;50;43;43;39;34;33;33;26;25;23;23;22;21;16;15;15;13;13;13;11;11;11;10;10;9;9;8;8;6;6;6;5;5;4;4;4;4;4;4;3;3;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1
without_influencer,100,11,3,hybrid,red,192,408;256;233;182;170;159;147;142;95;90;69;50;37;29;26;24;24;23;22;20;18;18;16;16;16;15;15;15;14;13;13;13;12;12;12;11;10;9;9;8;7;7;7;5;5;5;5;5;4;4;4;4;4;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,100,11,3,hybrid,green,179,491;274;234;199;127;114;83;73;58;57;46;38;36;30;29;28;26;25;24;24;22;21;18;17;16;15;15;12;12;11;10;9;9;8;7;6;6;6;6;6;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,100,11,3,hybrid,blue,195,450;402;196;159;111;101;92;74;55;52;52;44;42;41;38;35;31;30;30;27;25;24;22;21;21;20;18;18;16;16;14;13;12;11;10;10;10;7;7;7;6;5;5;4;4;4;4;4;4;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,100,42,2,hybrid,red,160,587;175;123;97;79;66;59;55;52;51;48;47;43;42;39;38;35;32;31;31;30;30;28;26;25;22;22;22;22;21;19;19;17;15;15;14;13;13;13;12;11;11;11;11;10;10;8;7;6;6;4;4;4;4;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,100,42,2,hybrid,green,118,324;302;295;188;125;108;107;88;78;71;70;68;66;60;47;43;43;42;39;28;24;22;22;21;21;20;20;17;16;15;14;11;11;9;8;7;7;7;7;6;5;5;5;4;4;4;4;4;4;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,100,42,2,hybrid,blue,122,396;271;263;175;174;165;140;134;116;88;85;76;73;60;48;47;40;38;33;24;21;20;20;19;17;16;14;11;11;11;10;10;9;8;8;7;6;6;6;6;6;5;5;5;4;4;4;4;4;4;4;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
with_influencer,100,11,2,hybrid,red,52,371;370;227;220;199;177;148;135;125;112;82;80;43;30;30;26;23;23;22;22;21;18;18;17;16;12;12;12;10;10;10;9;9;9;9;8;8;8;7;7;5;5;5;4;4;4;4;3;2;1;1;1
with_influencer,100,11,2,hybrid,green,60,258;221;195;152;123;121;111;109;98;74;71;62;55;45;40;38;37;34;33;32;29;28;27;25;25;23;22;21;21;19;17;17;14;12;12;12;12;11;11;10;8;8;7;6;6;6;6;6;6;6;5;5;4;4;4;3;3;2;1;1
with_influencer,100,11,2,hybrid,blue,56,613;290;249;215;148;104;94;76;62;62;61;57;46;41;38;37;32;31;29;24;23;23;22;22;18;18;17;14;14;13;13;13;11;11;11;11;11;10;10;8;8;8;8;7;6;6;5;5;4;3;3;2;2;2;1;1
with_influencer,100,11,3,hybrid,red,47,381;363;275;268;233;232;177;113;90;82;58;52;35;28;27;24;22;22;21;21;19;18;17;15;13;13;13;12;10;10;10;10;9;9;8;7;7;6;6;6;5;5;3;2;2;1;1
with_influencer,100,11,3,hybrid,green,46,298;206;198;193;151;116;110;91;80;73;71;69;65;56;53;47;46;36;36;33;32;31;31;24;23;21;21;20;19;17;17;16;15;14;14;10;9;8;7;6;4;4;4;4;3;1
with_influencer,100,11,3,hybrid,blue,44,770;358;301;163;103;94;84;61;52;50;49;42;38;38;36;33;32;31;29;25;19;17;16;16;15;14;14;14;12;10;10;9;8;8;7;7;7;6;5;5;3;2;2;2
without_influencer,100,20,1,hybrid,red,73,490;258;180;171;101;95;86;77;70;60;54;50;41;40;38;38;37;33;32;30;29;28;27;27;25;24;21;21;20;19;18;16;15;15;14;13;12;11;11;10;10;8;8;8;8;8;7;7;7;6;6;5;4;4;4;4;3;3;3;3;2;2;1;1;1;1;1;1;1;1;1;1;1
without_influencer,100,20,1,hybrid,green,67,491;187;170;161;153;137;129;120;99;79;76;75;63;61;54;42;42;41;39;38;36;35;32;31;22;17;16;16;15;13;13;13;11;11;10;8;7;7;5;5;5;4;4;4;4;3;3;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,100,20,1,hybrid,blue,71,422;305;283;166;150;124;124;113;84;76;71;67;51;39;39;39;36;35;30;29;27;25;25;21;21;19;17;17;14;13;13;12;11;11;11;9;9;8;7;7;7;7;7;6;5;5;5;4;4;3;3;3;3;3;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1
with_influencer,100,11,1,hybrid,red,61,359;288;222;175;171;154;147;142;122;122;69;66;59;55;49;30;24;23;22;20;19;18;18;16;15;14;13;13;12;12;12;12;10;9;8;8;8;8;8;7;7;6;6;6;5;5;5;4;4;4;3;2;2;2;2;2;2;1;1;1;1
with_influencer,100,11,1,hybrid,green,59,296;197;188;155;146;145;115;90;85;85;76;68;65;59;56;42;40;36;36;36;31;29;26;24;24;23;20;19;18;18;18;16;15;15;14;13;13;12;12;10;10;9;9;9;8;7;7;7;6;4;3;3;3;3;2;2;1;1;1
with_influencer,100,11,1,hybrid,blue,58,306;256;251;242;145;144;136;136;77;61;60;59;54;53;49;49;46;37;35;30;29;28;27;27;26;26;24;21;19;19;19;16;16;15;14;14;13;9;8;7;7;6;6;6;6;6;6;5;3;2;2;2;2;2;2;2;1;1
with_influencer,100,42,1,hybrid,red,59,898;225;104;67;63;58;56;56;55;55;53;52;47;36;35;34;34;33;32;32;29;26;25;25;25;24;24;24;22;21;20;18;18;17;15;15;14;13;13;13;12;10;9;9;9;9;9;8;8;7;6;6;6;4;2;2;2;1;1
with_influencer,100,42,1,hybrid,green,56,384;238;227;167;155;100;91;87;84;82;70;62;59;56;53;49;45;43;41;41;37;35;32;28;27;26;25;25;20;20;17;16;16;15;14;13;13;13;12;11;10;10;9;9;8;8;8;8;7;7;4;4;3;2;2;1
with_influencer,100,42,1,hybrid,blue,60,342;259;210;172;165;162;155;112;96;94;89;69;69;54;41;36;33;31;30;28;28;27;27;25;24;18;17;15;14;14;13;12;12;11;11;10;8;8;8;7;7;7;5;5;5;4;4;4;4;3;3;2;2;2;1;1;1;1;1;1
with_influencer,100,42,2,hybrid,red,64,669;185;124;91;71;65;64;63;61;59;54;51;48;48;47;40;38;37;34;33;32;32;29;28;28;27;27;26;25;22;21;20;20;19;18;16;16;14;12;12;11;11;11;8;7;7;7;7;6;6;5;4;4;4;4;3;3;2;2;2;2;2;2;1
with_influencer,100,42,2,hybrid,green,58,458;373;254;113;105;95;88;88;86;59;51;47;44;44;43;41;36;35;35;34;34;29;28;26;25;23;23;21;20;20;20;20;19;19;15;15;14;14;13;12;12;10;8;7;7;5;5;5;4;4;4;4;2;2;2;1;1;1
with_influencer,100,42,2,hybrid,blue,53,425;193;192;190;175;163;136;133;127;96;96;80;78;76;54;38;37;32;31;30;29;27;24;22;21;19;17;17;14;14;13;12;11;11;11;11;10;10;10;9;8;7;5;5;5;4;4;3;3;2;2;1;1
without_influencer,100,42,3,hybrid,red,215,450;255;214;122;96;78;71;65;62;51;48;45;45;44;43;41;41;37;33;32;30;28;27;27;23;23;20;20;20;17;16;15;15;15;12;11;9;9;8;8;7;6;6;5;5;5;5;4;4;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,100,42,3,hybrid,green,206,536;364;164;155;129;118;78;75;61;56;55;51;33;30;29;29;27;27;27;25;23;22;22;20;19;19;16;14;13;13;12;12;12;10;9;8;8;8;8;7;7;5;5;5;5;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,100,42,3,hybrid,blue,188,661;443;241;172;165;122;88;77;66;58;51;50;45;44;32;26;26;20;19;18;8;7;7;7;6;6;6;6;6;6;5;5;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
with_influencer,100,42,3,hybrid,red,55,481;191;169;114;110;75;67;61;58;55;52;50;48;42;39;38;37;35;33;33;31;29;25;25;25;25;23;23;22;22;21;17;17;15;14;13;13;12;12;11;9;8;8;8;7;6;6;6;6;6;4;4;4;2;1
with_influencer,100,42,3,hybrid,green,47,528;466;249;129;98;84;83;79;77;58;57;55;47;44;40;37;36;35;34;34;32;31;25;25;23;22;21;20;19;19;18;16;15;13;12;11;9;8;7;7;6;6;6;5;3;3;1
with_influencer,100,42,3,hybrid,blue,37,614;399;260;187;176;176;138;95;94;93;83;78;57;42;40;38;36;32;31;29;21;21;20;19;16;14;13;12;11;11;9;7;6;5;4;4;2
