variant,size,layers,step,moves_n,moves_mean,moves_std,moves_median,moves_min,moves_max,moves_ci95,tau_n,tau_mean,tau_std,tau_median,tau_min,tau_max,tau_ci95,entropy_n,entropy_mean,entropy_std,entropy_median,entropy_min,entropy_max,entropy_ci95,gini_n,gini_mean,gini_std,gini_median,gini_min,gini_max,gini_ci95,drift_n,drift_mean,drift_std,drift_median,drift_min,drift_max,drift_ci95
without_influencer,60,3,1,7,19.285714285714285,2.811540841738193,20.0,15,24,2.0828186030793305,7,0.487899,0.003562650885693622,0.489447,0.48166,0.491376,0.0026392487104729954,7,1.1261082857142857,0.016236075713405233,1.130292,1.103867,1.151401,0.012027853209480039,7,0.4917865714285714,0.0066146775143651184,0.493087,0.483057,0.502239,0.004900221677652277,7,0.29802399999999996,0.0033739376105672188,0.297336,0.294048,0.303611,0.002499447959850344
without_influencer,60,3,2,7,5.142857142857143,2.5448360411214073,5.0,2,9,1.8852409218275878,7,0.5816732857142857,0.0029139793361362167,0.581673,0.578225,0.586589,0.0021587061017192787,7,0.955693,0.019921135543269936,0.959758,0.926681,0.977133,0.014757783734820524,7,0.42400971428571427,0.008176596168624307,0.425112,0.411946,0.433042,0.006057307209291382,7,0.1924012857142857,0.002046685101514614,0.193304,0.189107,0.194117,0.0015162055413872277
without_influencer,60,3,3,7,1.1428571428571428,1.0690449676496976,1.0,0,3,0.7919595949289332,7,0.6211688571428572,0.002965405392666788,0.620457,0.616987,0.625197,0.0021968030575361193,7,0.85915,0.02047961845347711,0.866733,0.829928,0.881499,0.015171513664549096,7,0.38324600000000003,0.008605160912692643,0.386239,0.370712,0.392956,0.006374792414669941,7,0.12659528571428572,0.0019503819894476802,0.127367,0.124015,0.129146,0.001444863197584233
without_influencer,60,3,4,7,0.7142857142857143,0.7559289460184544,1.0,0,2,0.5599999999999999,7,0.6422587142857142,0.002851347442542779,0.6417,0.638089,0.64593,0.002112307745634301,7,0.7977698571428571,0.024707814751805262,0.808952,0.762579,0.824172,0.018303805316476324,7,0.35726428571428576,0.010410119062948394,0.362132,0.342679,0.369144,0.007711924124557586,7,0.08954628571428572,0.0016385757753087198,0.089915,0.086076,0.090923,0.0012138739216244828
without_influencer,60,3,5,7,0.42857142857142855,0.5345224838248488,0.0,0,1,0.3959797974644665,7,0.6542471428571428,0.0028127716122815917,0.653956,0.65015,0.65824,0.0020837303706573974,7,0.7599927142857144,0.02476033649282849,0.761849,0.72377,0.790011,0.018342713966724405,7,0.341179,0.010075530126664954,0.341851,0.326767,0.354019,0.007464057171842491,7,0.06501442857142857,0.0025035993327702463,0.065141,0.061378,0.068956,0.0018546923407760472
without_influencer,60,3,6,7,0.0,0.0,0.0,0,0,0.0,7,0.6616491428571428,0.0026090027103966634,0.66129,0.657499,0.66533,0.0019327762556488547,7,0.738427,0.02599427486325913,0.743007,0.695581,0.769496,0.019256828303899534,7,0.3318927142857143,0.010653632599795647,0.333641,0.314548,0.345071,0.007892321477182744,7,0.04801328571428571,0.0012749182606851994,0.048159,0.045688,0.049528,0.0009444726647182542
without_influencer,60,3,7,7,0.2857142857142857,0.4879500364742666,0.0,0,1,0.3614784456460256,7,0.666323,0.002528588077696088,0.666229,0.662291,0.670211,0.0018732042620778697,7,0.7240445714285714,0.02612872743333887,0.729185,0.682144,0.756167,0.01935643216169758,7,0.32570485714285713,0.010878860332905166,0.32768,0.308762,0.339513,0.00805917251682827,7,0.036297857142857146,0.0008226695222610024,0.036712,0.035362,0.037261,0.0006094421107865797
without_influencer,60,3,8,7,0.0,0.0,0.0,0,0,0.0,7,0.6695825714285714,0.0024675364135876743,0.669412,0.665642,0.673533,0.0018279765563777738,7,0.7130914285714286,0.02556796743229795,0.71958,0.674542,0.747015,0.01894101533947252,7,0.32105942857142855,0.010761479403519828,0.323547,0.305426,0.335735,0.00797221550744,7,0.027948857142857143,0.0010000592363407668,0.027805,0.026584,0.029952,0.0007408542499934336
without_influencer,60,3,9,7,0.0,0.0,0.0,0,0,0.0,7,0.671918,0.002475467093971014,0.671888,0.667926,0.675919,0.001833851686623912,7,0.7052221428571429,0.02565279685484978,0.70522,0.66847,0.741071,0.019003857855133872,7,0.31777314285714287,0.010754440500378907,0.317449,0.30316,0.333232,0.007967001015020219,7,0.022191142857142857,0.0011575382540217887,0.022135,0.02091,0.023898,0.0008575163388919577
without_influencer,60,3,10,7,0.0,0.0,0.0,0,0,0.0,7,0.6735842857142857,0.0024515869495958503,0.67353,0.669627,0.677591,0.0018161610281029728,7,0.7003602857142858,0.0255233406755091,0.703021,0.663257,0.735511,0.01890795537539337,7,0.31566185714285716,0.010827114349763616,0.316387,0.300703,0.331076,0.00802083855606133,7,0.017551,0.0012374252839397358,0.01755,0.016059,0.019344,0.0009166974788518477
without_influencer,60,3,11,7,0.0,0.0,0.0,0,0,0.0,7,0.6747791428571429,0.0024686888847167197,0.674815,0.670634,0.678659,0.001828830318937956,7,0.6957078571428571,0.02637042459163025,0.698618,0.658243,0.731437,0.019535483922257974,7,0.31381714285714285,0.011203914932269165,0.314743,0.298566,0.329432,0.008299976333910039,7,0.014186857142857142,0.0009522787457062188,0.014277,0.012724,0.015776,0.0007054579671863279
without_influencer,60,3,12,7,0.0,0.0,0.0,0,0,0.0,7,0.6757895714285714,0.002468432218848177,0.67575,0.671545,0.679618,0.0018286401782016634,7,0.6920392857142856,0.02657946610771985,0.693805,0.655525,0.72788,0.019690344044531054,7,0.3121437142857143,0.011436016770336963,0.312433,0.297088,0.328006,0.008471919781773193,7,0.011842,0.0005902403465256054,0.011739,0.011167,0.012789,0.0004372561677857348
without_influencer,60,3,13,7,0.0,0.0,0.0,0,0,0.0,7,0.6765935714285715,0.0024271732431742307,0.676638,0.672494,0.680385,0.0017980751012865565,7,0.6887225714285714,0.026851913618071637,0.687981,0.652366,0.724109,0.019892175984689724,7,0.310733,0.011574026308938471,0.309861,0.295523,0.326477,0.00857415867872761,7,0.010308714285714286,0.0011792351637517305,0.010153,0.008967,0.012051,0.0008735896345538904
without_influencer,60,3,14,7,0.14285714285714285,0.37796447300922725,0.0,0,1,0.28,7,0.6772105714285714,0.002393338662283506,0.677248,0.673301,0.680992,0.0017730100929962702,7,0.685728,0.026704578028245784,0.685828,0.650364,0.722242,0.019783028252304206,7,0.3094024285714286,0.011508022634335618,0.308891,0.294695,0.325682,0.008525262472315255,7,0.008640571428571428,0.0009641076802139989,0.008808,0.007328,0.010254,0.0007142209645014159
without_influencer,60,3,15,7,0.0,0.0,0.0,0,0,0.0,7,0.6777110000000001,0.002366881703845769,0.677849,0.673802,0.681395,0.0017534105039037442,7,0.6838181428571428,0.02622750518335393,0.685386,0.649303,0.719237,0.019429607742947372,7,0.30856814285714285,0.011430648048537027,0.308689,0.294071,0.324586,0.008467942577005732,7,0.0074082857142857145,0.0015824858834847702,0.007628,0.005869,0.010369,0.0011723219482718899
without_influencer,60,3,16,7,0.0,0.0,0.0,0,0,0.0,7,0.6781499999999999,0.00226766282032114,0.678181,0.674481,0.681764,0.0016799081263767664,7,0.6818737142857143,0.02642455858170757,0.682961,0.648059,0.718091,0.01957558694331964,7,0.30773342857142855,0.01143987119474607,0.307807,0.293624,0.323945,0.00847477517933465,7,0.006368857142857142,0.0014777205902528198,0.00676,0.004836,0.008204,0.0010947107329335908
without_influencer,80,1,1,7,1471.142857142857,23.03206874069698,1468.0,1438,1503,17.06239529882406,7,0.14903828571428573,0.0034310476395354624,0.147622,0.145563,0.155449,0.00254175566137529,7,0.9304955714285714,0.008278429296614672,0.932568,0.917592,0.939825,0.00613274624622065,7,0.41239785714285715,0.004115887082536471,0.412835,0.405788,0.41757,0.0030490918205481076,7,0.3126797142857143,0.001892232694841875,0.312975,0.309277,0.315371,0.0014017855973008143
without_influencer,80,1,2,7,584.7142857142857,33.19997131381435,574.0,552,649,24.594882936632708,7,0.3267681428571429,0.004149096585546122,0.325926,0.32435,0.33599,0.0030736937646638337,7,0.6704917142857143,0.013946467494366772,0.674547,0.642334,0.684234,0.010331687704223361,7,0.30280885714285716,0.006714208526911942,0.304111,0.289096,0.30948,0.00497395528359473,7,0.23319214285714285,0.0024811546659147406,0.23492,0.23013,0.235418,0.001838065098883425
without_influencer,80,1,3,7,136.42857142857142,12.48808956375557,135.0,121,162,9.251306214079538,7,0.4581354285714286,0.004340480421072561,0.457238,0.454895,0.467503,0.0032154728941168192,7,0.5388448571428571,0.020914282069346552,0.538196,0.503425,0.569111,0.015493516977385524,7,0.24549071428571428,0.009527378385724063,0.245337,0.22979,0.259902,0.007057980679410608,7,0.15641914285714287,0.0023743871088887673,0.15583,0.153524,0.160937,0.0017589705857688467
without_influencer,80,1,4,7,24.571428571428573,7.390470053998435,24.0,15,38,5.474936833729987,7,0.5311012857142857,0.003375114798753078,0.531234,0.526558,0.537213,0.0025003200330624476,7,0.4811465714285714,0.022528283170695624,0.48156,0.445104,0.515258,0.01668918572577264,7,0.2207857142857143,0.010265899501331022,0.221007,0.204635,0.236928,0.007605084778173083,7,0.11127314285714286,0.0014834163754176184,0.111308,0.109457,0.113322,0.0010989302296324375
without_influencer,80,1,5,7,6.857142857142857,2.193062655175134,6.0,4,10,1.6246435506493926,7,0.5713248571428572,0.0035548784990287693,0.571064,0.567593,0.576633,0.002633490845854587,7,0.45118271428571427,0.020853549671572984,0.451269,0.42079,0.485633,0.015448525787496139,7,0.20772100000000002,0.009644469157674423,0.207992,0.19391,0.224093,0.007144722737162954,7,0.08846385714285714,0.0012850641266192932,0.087968,0.087366,0.091043,0.0009519888273854191
without_influencer,80,1,6,7,3.142857142857143,1.6761634196950517,3.0,1,6,1.2417192382606732,7,0.5989690000000001,0.003562555356295085,0.598385,0.594772,0.60406,0.0026391779413042185,7,0.4293032857142857,0.021339656532024177,0.431375,0.397885,0.464381,0.015808638789235885,7,0.1981672857142857,0.009801868592506327,0.19922,0.183973,0.214626,0.007261325870261805,7,0.06861814285714286,0.000696753765345986,0.068498,0.067945,0.06982,0.0005161624126829315
without_influencer,80,1,7,7,1.4285714285714286,1.1338934190276817,2.0,0,3,0.8399999999999999,7,0.6187331428571429,0.0037979986145587805,0.618392,0.61476,0.623945,0.002813596747889312,7,0.4113631428571428,0.020612509441506405,0.414493,0.382781,0.445257,0.015269960686175112,7,0.1901657142857143,0.009578341048328524,0.19092,0.177214,0.206158,0.0070957343482029155,7,0.05436442857142857,0.0007851842367968722,0.054197,0.053464,0.055644,0.0005816726227011201
without_influencer,80,1,8,7,2.142857142857143,1.864454471471609,2.0,0,4,1.3812072014485492,7,0.6329905714285714,0.004222188842182137,0.632952,0.628443,0.638585,0.0031278412661343946,7,0.3950887142857143,0.021008308909526603,0.397439,0.368576,0.430985,0.015563173035376385,7,0.18291142857142859,0.009795659529559375,0.184203,0.170832,0.199761,0.007256726132060742,7,0.044016285714285716,0.00044825577307519327,0.043951,0.043431,0.044839,0.00033207252380566913
without_influencer,80,1,9,7,2.142857142857143,2.410295378065479,1.0,0,6,1.7855718038395059,7,0.6434008571428571,0.004151985927584184,0.643189,0.638803,0.649308,0.003075834219199726,7,0.38335257142857143,0.022329819941482903,0.387213,0.354724,0.420104,0.0165421621080841,7,0.17753557142857143,0.010398455556109331,0.178788,0.164245,0.194863,0.007703283677774477,7,0.03645371428571429,0.0006498440105865716,0.036333,0.035514,0.037252,0.0004814111800391302
without_influencer,80,1,10,7,1.5714285714285714,1.511857892036909,1.0,0,4,1.12,7,0.6511182857142856,0.004248903886662442,0.650634,0.646472,0.65738,0.0031476320480428783,7,0.3721522857142857,0.022520189739537323,0.377239,0.340917,0.407023,0.016683190028065176,7,0.17245785714285716,0.0103944950242676,0.174227,0.158077,0.188759,0.007700349674726903,7,0.030433571428571428,0.0008999594170744327,0.03068,0.028447,0.031127,0.0006666992661362891
without_influencer,80,1,11,7,0.5714285714285714,0.7867957924694431,0.0,0,2,0.5828664798505171,7,0.6570728571428572,0.004194193463530731,0.656332,0.652587,0.663486,0.0031071019993985883,7,0.3642358571428571,0.02140681436232065,0.368981,0.334687,0.39788,0.01585839000615132,7,0.16888671428571428,0.009903983974715858,0.170726,0.155351,0.18474,0.007336974004042808,7,0.025927000000000002,0.0006915928474663884,0.026217,0.024766,0.026541,0.0005123391512139851
without_influencer,80,1,12,7,1.1428571428571428,1.2149857925879117,1.0,0,3,0.9000740710260091,7,0.6618527142857143,0.004201534549593601,0.661029,0.657525,0.668328,0.0031125403520597134,7,0.35849914285714285,0.020735885781486576,0.363587,0.329705,0.391629,0.015361359157887033,7,0.16629714285714287,0.009590917394920594,0.168423,0.153067,0.181853,0.007105051036138536,7,0.022015857142857143,0.0006355937981057368,0.021901,0.021154,0.022685,0.00047085447489997724
without_influencer,80,1,13,7,0.8571428571428571,0.6900655593423543,1.0,0,2,0.5112077203381549,7,0.6656157142857142,0.004045158781979846,0.664611,0.661388,0.671768,0.002996695562248538,7,0.3531434285714286,0.01992543893165337,0.35485,0.324955,0.38628,0.014760971729548614,7,0.16383242857142857,0.009244598889029608,0.164419,0.150879,0.179422,0.006848494696656577,7,0.019042285714285713,0.0006011180456132589,0.019127,0.01827,0.020092,0.00044531448004004167
without_influencer,80,1,14,7,0.42857142857142855,0.7867957924694432,0.0,0,2,0.5828664798505171,7,0.6688357142857143,0.0040061735157248535,0.66787,0.66464,0.674998,0.0029678148728427426,7,0.348497,0.01872198436776045,0.351188,0.32137,0.376433,0.013869440112285239,7,0.16176600000000002,0.008706244234264662,0.162769,0.149273,0.175066,0.006449675987231194,7,0.01690642857142857,0.0003501598954491408,0.016874,0.01654,0.017506,0.0002594020806907046
without_influencer,80,1,15,7,1.1428571428571428,1.2149857925879117,1.0,0,3,0.9000740710260091,7,0.671341,0.003884756320114169,0.670472,0.667186,0.67717,0.0028778677555903755,7,0.3451478571428571,0.018300131269370457,0.345237,0.317626,0.372153,0.013556926963605474,7,0.16023385714285715,0.008572442542406281,0.160206,0.147354,0.173209,0.006350554306767242,7,0.01465557142857143,0.0004866034857879177,0.014602,0.013934,0.015342,0.00036048090693775525
without_influencer,80,1,16,7,1.0,0.8164965809277259,1.0,0,2,0.6048691318514002,7,0.6735628571428572,0.003829255908074548,0.672453,0.669501,0.679427,0.002836752474973214,7,0.3416427142857143,0.017712598103367796,0.342814,0.31604,0.369154,0.013121676303216753,7,0.15864585714285714,0.008324699422573195,0.159111,0.146619,0.171848,0.006167023635217668,7,0.013462142857142857,0.0006447439875825203,0.013648,0.012392,0.014136,0.0004776330301252902
without_influencer,80,2,1,7,226.57142857142858,9.324826054805577,228.0,209,238,6.907927812786311,7,0.3597252857142857,0.0031213357030970864,0.359029,0.356845,0.366192,0.0023123178480477123,7,1.1061315714285713,0.00577367502425577,1.107995,1.098532,1.115005,0.004277198314223939,7,0.4830608571428572,0.0027421904522097794,0.483439,0.47971,0.487032,0.0020314431155543876,7,0.31764585714285715,0.0032485263032423143,0.31828,0.313613,0.321926,0.002406541963232723
without_influencer,80,2,2,7,14.0,4.320493798938573,13.0,9,23,3.200666597236686,7,0.5014465714285714,0.002355251993392864,0.500666,0.498984,0.505272,0.0017447950938338649,7,0.9309407142857143,0.011020987519490348,0.926967,0.919041,0.947646,0.008164461810097062,7,0.41274085714285713,0.005271401914373166,0.410356,0.408056,0.420324,0.0039051091873083346,7,0.20361114285714285,0.0022275525005838017,0.203347,0.200792,0.206842,0.0016501939856877427
without_influencer,80,2,3,7,2.2857142857142856,1.889822365046136,2.0,0,6,1.4,7,0.5689185714285714,0.0026685003814341463,0.568842,0.565995,0.573149,0.001976852747171621,7,0.8022167142857144,0.017824037774068716,0.795022,0.783401,0.833807,0.01320423196657798,7,0.3589084285714286,0.007988938787622621,0.356426,0.351025,0.373305,0.00591828867598284,7,0.137304,0.001771952971535454,0.138477,0.134645,0.139039,0.0013126811313237238
without_influencer,80,2,4,7,1.4285714285714286,0.7867957924694432,1.0,1,3,0.5828664798505172,7,0.604961142857143,0.0024497636912275997,0.604798,0.602303,0.609199,0.0018148103394018899,7,0.7215652857142858,0.018408329660910678,0.717896,0.703016,0.75577,0.013637081453761794,7,0.32476914285714287,0.008139596354213375,0.323123,0.31701,0.340456,0.006029897363195047,7,0.09584742857142857,0.0018869703987382225,0.095916,0.093902,0.099149,0.001397887233792483
without_influencer,80,2,5,7,0.7142857142857143,0.7559289460184545,1.0,0,2,0.5599999999999999,7,0.6252168571428571,0.0021673830171100874,0.624995,0.623133,0.62943,0.0016056198085474735,7,0.6747824285714286,0.017090651985389966,0.675778,0.653501,0.700471,0.012660932171242359,7,0.3045467142857143,0.007560937193106105,0.304178,0.295636,0.316423,0.005601220657630498,7,0.06924785714285714,0.0011383522343825772,0.069136,0.067687,0.070795,0.0008433031366398826
without_influencer,80,2,6,7,0.42857142857142855,0.5345224838248488,0.0,0,1,0.3959797974644665,7,0.6376441428571429,0.0020735631514031735,0.637193,0.63571,0.641775,0.0015361170793920537,7,0.6452001428571429,0.0170306946758744,0.648179,0.624031,0.669341,0.012616515174769919,7,0.29180085714285714,0.007669966741096317,0.292204,0.282436,0.303161,0.005681990877101672,7,0.052318142857142855,0.0009594287238719076,0.051932,0.051437,0.05424,0.000710754745135995
without_influencer,80,2,7,7,0.8571428571428571,0.6900655593423543,1.0,0,2,0.5112077203381549,7,0.6457257142857143,0.0020171881183374744,0.645589,0.643565,0.649718,0.0014943538704514836,7,0.6255771428571428,0.015528151461443332,0.631969,0.603259,0.646236,0.011503415584506496,7,0.28327857142857144,0.007021252401510317,0.285785,0.27319,0.29322,0.005201416569051168,7,0.04095714285714286,0.0008143839038544054,0.041391,0.039342,0.041608,0.0006033040387731533
without_influencer,80,2,8,7,0.5714285714285714,0.7867957924694431,0.0,0,2,0.5828664798505171,7,0.6514951428571428,0.0019413274177369558,0.651282,0.649178,0.655124,0.0014381554769912844,7,0.6123572857142857,0.014716796568482361,0.616553,0.590804,0.631828,0.010902355468405275,7,0.27751771428571426,0.00662886915228347,0.279302,0.267938,0.28692,0.004910734990148283,7,0.032519428571428574,0.0008829422135003804,0.032614,0.031263,0.033765,0.0006540927453096138
without_influencer,80,2,9,7,0.2857142857142857,0.4879500364742666,0.0,0,1,0.3614784456460256,7,0.655626,0.0020069870452994994,0.655282,0.653246,0.659456,0.0014867968097894348,7,0.601891142857143,0.013968973875802657,0.607376,0.581441,0.619245,0.010348360664916937,7,0.2729304285714286,0.006296845873322701,0.274221,0.263825,0.281477,0.004664768702976243,7,0.026713999999999998,0.000743247827668089,0.026668,0.025979,0.028089,0.0005506056960596513
without_influencer,80,2,10,7,0.14285714285714285,0.37796447300922725,0.0,0,1,0.2800000000000001,7,0.6588692857142858,0.0019145080059278826,0.658441,0.656486,0.662527,0.0014182873786836392,7,0.5938242857142857,0.013508468784609215,0.600023,0.574365,0.611772,0.010007213719259384,7,0.2693858571428572,0.006070009649321565,0.270997,0.260678,0.278121,0.004496726076602838,7,0.02197542857142857,0.0004816222091857391,0.022148,0.021047,0.02242,0.00035679072558947875
without_influencer,80,2,11,7,0.0,0.0,0.0,0,0,0.0,7,0.6613498571428572,0.0018760758183480706,0.661008,0.659062,0.664944,0.0013898164156942853,7,0.5869875714285715,0.013110809558746342,0.589358,0.569112,0.604854,0.00971262364216797,7,0.26632942857142855,0.005966662966213263,0.266372,0.25828,0.275154,0.0044201657823510045,7,0.018333571428571428,0.00045055811950026926,0.018356,0.017608,0.018862,0.00033377812590601767
without_influencer,80,2,12,7,0.14285714285714285,0.37796447300922725,0.0,0,1,0.2800000000000001,7,0.6632934285714286,0.0018637851143254005,0.662869,0.660942,0.666754,0.0013807113347353338,7,0.5816097142857143,0.01314688905805331,0.584149,0.563972,0.599868,0.009739351709294264,7,0.26396714285714284,0.005928071564698804,0.264205,0.256185,0.272914,0.004391576872028241,7,0.015251857142857142,0.0005521960486914734,0.01524,0.014229,0.015986,0.0004090725575412426
without_influencer,80,2,13,7,0.0,0.0,0.0,0,0,0.0,7,0.6648325714285714,0.0018165121209929576,0.664417,0.662557,0.668208,0.0013456910111909186,7,0.5757385714285714,0.013757759711730481,0.576064,0.557964,0.596306,0.010191891022494307,7,0.26143500000000003,0.006232992619921827,0.260767,0.254048,0.271354,0.004617465550883941,7,0.012798714285714287,0.0007596976842327293,0.012588,0.011724,0.013699,0.0005627919203400134
without_influencer,80,2,14,7,0.42857142857142855,0.5345224838248488,0.0,0,1,0.3959797974644665,7,0.6660571428571428,0.0018483159387733907,0.665479,0.66381,0.669454,0.0013692516091159683,7,0.5721068571428571,0.0140806679106328,0.572314,0.553085,0.594022,0.010431104763862106,7,0.25988628571428574,0.006314103306996851,0.259485,0.252078,0.270269,0.004677553188751566,7,0.011159428571428572,0.0005548317634331018,0.011249,0.010271,0.011807,0.00041102512234655414
without_influencer,80,2,15,7,0.0,0.0,0.0,0,0,0.0,7,0.6671825714285714,0.0019098983268874409,0.666588,0.664865,0.67065,0.0014148724806615212,7,0.5689207142857143,0.013806269116048766,0.569195,0.548703,0.589711,0.01022782729211503,7,0.25843314285714286,0.006164885979712616,0.258631,0.250039,0.268317,0.004567011445748746,7,0.009837857142857143,0.0008338110154728166,0.010145,0.008601,0.011007,0.0006176958444628445
without_influencer,80,2,16,7,0.0,0.0,0.0,0,0,0.0,7,0.6680851428571428,0.0018725605845624838,0.667661,0.665797,0.671302,0.0013872122940631615,7,0.5659135714285715,0.014294858980966331,0.565639,0.545475,0.588117,0.010589779729305032,7,0.25713899999999995,0.0063654142049045116,0.2572,0.248794,0.267574,0.004715564833866664,7,0.008717,0.0009160804185950777,0.008487,0.007772,0.010236,0.0006786418711907875
without_influencer,80,3,1,7,36.857142857142854,7.197883286739498,37.0,26,48,5.3322665599786605,7,0.484749,0.003095784607063833,0.483505,0.481698,0.490049,0.0022933893312155596,7,1.1356102857142858,0.00896864125187102,1.133701,1.122082,1.150225,0.006644062418169593,7,0.4949051428571428,0.0035060466544039773,0.49434,0.489539,0.500727,0.002597315709112014,7,0.29951371428571427,0.0031871212566769247,0.300163,0.294692,0.303091,0.0023610524681449392
without_influencer,80,3,2,7,9.428571428571429,3.359421718944242,10.0,4,14,2.4886944368483643,7,0.5792444285714285,0.002235802380738137,0.579162,0.576401,0.582675,0.001656305582433381,7,0.9702704285714285,0.012436937925083538,0.96962,0.954243,0.99092,0.009213412549857235,7,0.42933985714285716,0.005158288392757536,0.429469,0.423142,0.437455,0.0038213135178364966,7,0.19362285714285712,0.0023356623206684784,0.193838,0.189462,0.196984,0.0017302828611915823
without_influencer,80,3,3,7,2.5714285714285716,1.2724180205607034,3.0,1,4,0.9426204609137937,7,0.6189702857142857,0.001529071582615363,0.618899,0.617139,0.622001,0.0011327520804365599,7,0.8690237142857143,0.014832255410807474,0.863742,0.853465,0.891817,0.010987888575772854,7,0.3873302857142857,0.00676161836432388,0.385512,0.379337,0.398053,0.005009076982651926,7,0.12794314285714287,0.0024163605848859715,0.12819,0.125009,0.13203,0.0017900649719307222
without_influencer,80,3,4,7,1.4285714285714286,1.7182493859684491,1.0,0,5,1.2728969583853464,7,0.6410244285714286,0.0014835258516052194,0.640751,0.639434,0.64414,0.0010990113307271683,7,0.8055384285714285,0.014189879878010974,0.800103,0.792519,0.829858,0.010512010121507044,7,0.36043971428571425,0.006532036224493503,0.358371,0.353989,0.371576,0.004839000153365024,7,0.09051914285714287,0.001672952422970782,0.090561,0.0881,0.093338,0.0012393404985986175
without_influencer,80,3,5,7,0.42857142857142855,0.5345224838248488,0.0,0,1,0.3959797974644665,7,0.6532781428571429,0.0013015011113545673,0.652906,0.65236,0.656157,0.0009641655160811272,7,0.7677704285714285,0.01625030670333273,0.764416,0.750923,0.796193,0.01203839567435241,7,0.34407685714285713,0.007549869897964505,0.342915,0.335794,0.356946,0.005593021890653863,7,0.06555242857142857,0.0011935910602244076,0.066232,0.064145,0.066899,0.0008842246314898359
without_influencer,80,3,6,7,0.2857142857142857,0.4879500364742666,0.0,0,1,0.3614784456460256,7,0.6608415714285715,0.0013486696972872941,0.660513,0.65959,0.663755,0.0009991084935414456,7,0.7447982857142856,0.015900977671349726,0.744004,0.724541,0.766848,0.011779609105931043,7,0.33387528571428576,0.007349411443879622,0.333882,0.324614,0.343859,0.005444520189695331,7,0.04838771428571429,0.00165495878239567,0.049077,0.04662,0.050647,0.0012260106231187391
without_influencer,80,3,7,7,0.14285714285714285,0.37796447300922725,0.0,0,1,0.28,7,0.6658781428571429,0.0012225487622955975,0.666,0.664419,0.668278,0.0009056767973915171,7,0.7276811428571428,0.017810930009674507,0.728865,0.702657,0.752005,0.013194521598825278,7,0.32646257142857144,0.008233971132998192,0.32719,0.314968,0.337538,0.0060998111777114256,7,0.03663557142857143,0.0013566788931238009,0.036756,0.034096,0.038484,0.0010050417888492656
without_influencer,80,3,8,7,0.14285714285714285,0.37796447300922725,0.0,0,1,0.28,7,0.6691631428571428,0.001293755570496372,0.669476,0.66742,0.671395,0.0009584275391146194,7,0.7164427142857143,0.016829778367666116,0.717257,0.69363,0.741312,0.012467674290730146,7,0.32159,0.007707429316358779,0.322242,0.311153,0.332732,0.005709743541234285,7,0.028051142857142858,0.0018395476281386353,0.028633,0.024553,0.030103,0.0013627559536957946
without_influencer,80,3,9,7,0.14285714285714285,0.37796447300922725,0.0,0,1,0.2800000000000001,7,0.6714712857142857,0.0013380245032990335,0.671882,0.669347,0.673509,0.0009912224234751815,7,0.7088457142857143,0.017075248331178933,0.709939,0.684998,0.730979,0.012649520984511628,7,0.3182108571428572,0.007800564881865327,0.318845,0.307332,0.328181,0.005778739333707084,7,0.022194857142857145,0.0013025130106287396,0.02229,0.019814,0.024114,0.000964915141553909
without_influencer,80,3,10,7,0.0,0.0,0.0,0,0,0.0,7,0.6731627142857144,0.001358473986290705,0.673637,0.670886,0.675013,0.0010063716124772285,7,0.7030101428571428,0.017750859278999893,0.705874,0.675092,0.725011,0.013150020578782362,7,0.3156391428571429,0.008118231733338891,0.316897,0.302932,0.325537,0.006014070230562115,7,0.017829285714285714,0.0011875464502193467,0.01797,0.016273,0.019212,0.0008797467217330222
without_influencer,80,3,11,7,0.14285714285714285,0.37796447300922725,0.0,0,1,0.28,7,0.6744571428571428,0.0013903236348145056,0.675096,0.672064,0.676169,0.0010299661622920808,7,0.6974428571428571,0.018069393030099,0.699405,0.667958,0.719916,0.013385993683867227,7,0.3131765714285714,0.008230449012804892,0.314571,0.299764,0.323397,0.006097201954558063,7,0.014885714285714285,0.0015336949625317418,0.015344,0.012497,0.016504,0.0011361771282096232
without_influencer,80,3,12,7,0.14285714285714285,0.37796447300922725,0.0,0,1,0.28,7,0.6755065714285714,0.0014289484312065544,0.676212,0.672921,0.677142,0.0010585798118863596,7,0.6933092857142856,0.0168173499766787,0.695021,0.665237,0.71221,0.01245846720984033,7,0.31138457142857145,0.007689352288655239,0.312649,0.298605,0.320166,0.00569635189170519,7,0.011897714285714286,0.001277416235255853,0.012414,0.009884,0.013368,0.000946323190176943
without_influencer,80,3,13,7,0.14285714285714285,0.37796447300922725,0.0,0,1,0.28,7,0.6763005714285715,0.0014257432982065481,0.676885,0.673678,0.677895,0.0010562054161320433,7,0.6904714285714285,0.01641720276475401,0.69208,0.663016,0.71027,0.01216203400688112,7,0.3101655714285715,0.007580444816700908,0.311274,0.297574,0.319375,0.005615672107426976,7,0.010225428571428571,0.0012900015319296924,0.01042,0.008466,0.012128,0.0009556465084259277
without_influencer,80,3,14,7,0.14285714285714285,0.37796447300922725,0.0,0,1,0.28,7,0.6769315714285715,0.0013906759576003003,0.677497,0.6743,0.678349,0.001030227166664377,7,0.6879844285714286,0.015586889286161218,0.691341,0.661066,0.705022,0.01154692917399831,7,0.3090757142857143,0.007232734054613235,0.310821,0.296698,0.317085,0.005358084370120845,7,0.008567714285714286,0.0006924679810373221,0.00874,0.007188,0.009205,0.0005129874592359285
